"","D2_indiv","D1_indiv","logl_ratio","num_loc"
"109513","M145840","M145841",-8.04326268408311,95
"109514","M145840","M145842",-1.67191790131053,95
"109515","M145840","M145843",-8.71611084429616,95
"109516","M145840","M145844",-4.45213372800982,94
"109517","M145840","M145845",-13.4848557130758,95
"109518","M145840","M145846",-8.07659631910355,95
"109519","M145840","M145847",-14.7886721096417,95
"109520","M145840","M145848",-6.26581763667373,95
"109521","M145840","M145849",-4.97271829266629,94
"109522","M145840","M145850",-23.9644360838562,95
"109523","M145840","M145851",-16.6013383841253,95
"109524","M145840","M145852",-6.8054952236906,95
"109525","M145840","M145853",-19.4786939911676,95
"109526","M145840","M145854",-4.66865974624849,94
"109527","M145840","M145855",-22.7119908627276,95
"109528","M145840","M145856",-9.80378369140958,95
"109529","M145840","M145857",-11.4041082440698,94
"109530","M145840","M145858",-0.431241455413072,95
"109531","M145840","M145859",3.31541507697675,95
"109532","M145840","M145860",-15.4678691202335,94
"109533","M145840","M145861",-11.2188263967707,95
"109534","M145840","M145862",-6.75367533097557,95
"109535","M145840","M145863",-6.52013973946959,94
"109536","M145840","M145864",-20.0705310870461,93
"109537","M145840","M145865",-23.2383266108046,95
"109538","M145840","M145866",-6.12439887924273,94
"109539","M145840","M145867",-11.8000416762135,95
"109540","M145840","M145868",-2.5215938779766,95
"109541","M145840","M145869",-12.558133376841,95
"109542","M145840","M145870",-8.79447009068324,95
"109543","M145840","M145871",-15.2531568469712,94
"109544","M145840","M145872",-16.471140087265,95
"109545","M145840","M145873",-24.660947028758,91
"109546","M145840","M145874",-11.4800006968042,94
"109547","M145840","M145875",-16.4293034049408,95
"109548","M145840","M145876",-19.3164645210767,95
"109549","M145840","M145877",-25.0865378873245,95
"109550","M145840","M145878",-15.0899924951513,95
"109551","M145840","M145879",-16.6089641197853,95
"109552","M145840","M145880",-12.4814435952739,95
"109553","M145840","M145881",-6.01245695376629,95
"109554","M145840","M145882",-9.44979744594072,95
"109555","M145840","M145883",-15.8391045165304,95
"109556","M145840","M145884",-22.6760602727178,93
"109557","M145840","M145885",-18.4968140727117,94
"109558","M145840","M145886",-5.40859749040153,94
"109559","M145840","M145887",-17.6678535796459,95
"109560","M145840","M145888",-13.8116155309075,93
"109561","M145840","M145889",-17.987100476478,95
"109562","M145840","M145890",-15.8849902060572,95
"109563","M145840","M145891",-13.2910034183373,94
"109564","M145840","M145892",-9.44877727320615,95
"109565","M145840","M145893",-8.19270695364769,95
"109566","M145840","M145894",0.0549624521495768,94
"109567","M145840","M145895",-15.6352900743566,95
"109568","M145840","M145896",-19.4228052554545,93
"109569","M145840","M145897",-9.11543041755407,95
"109570","M145840","M145898",-21.7988737710796,95
"109571","M145840","M145899",-20.4736593698268,94
"109572","M145840","M145900",-10.831216228763,95
"109573","M145840","M145901",-15.5784947758923,95
"109574","M145840","M145902",-14.849931698021,93
"109575","M145840","M145903",-15.4341709919382,95
"109576","M145840","M145904",-12.4728360550151,94
"109577","M145840","M145905",-8.82710089782884,95
"109578","M145840","M145906",-2.63045381069565,95
"109579","M145840","M145907",-14.5083327537088,95
"109580","M145840","M145908",-21.2263689749028,94
"109581","M145840","M145909",-6.63580133310702,95
"109582","M145840","M145910",-13.5225856946756,94
"109583","M145840","M145911",-11.1500500371825,93
"109584","M145840","M145912",-14.0394515682642,94
"109585","M145840","M145913",-14.3388861693149,95
"109586","M145840","M145914",-24.9853543574725,95
"109587","M145840","M145915",-9.71523850928484,95
"109588","M145840","M145916",-4.96464655578105,95
"109589","M145840","M145917",-9.97406640999564,95
"109590","M145840","M145918",-18.9410054639875,95
"109591","M145840","M145919",-7.12034697750713,86
"109592","M145840","M145920",-6.89484069974958,94
"109593","M145840","M145921",-14.4015654058362,93
"109594","M145840","M145922",-15.9665899320549,95
"109595","M145840","M145923",-13.6233064296628,94
"109596","M145840","M145924",-14.5912018363084,95
"109597","M145840","M145925",-10.5728191429231,95
"109598","M145840","M145926",-18.2813843499286,95
"109599","M145840","M145927",-18.2064406458639,95
"109600","M145840","M145928",-20.8239743728707,94
"109601","M145840","M145929",-20.5329964254448,93
"109602","M145840","M145930",-10.3135773161917,94
"109603","M145840","M145931",-14.3424739157174,94
"109604","M145840","M145932",-3.99949097309034,95
"109605","M145840","M145933",-12.7207960995815,92
"109606","M145840","M145934",-12.832578091521,95
"109607","M145840","M145935",-21.3548100007822,95
"109608","M145840","M145936",-9.21131954127609,95
"109609","M145840","M145937",-8.25003600717258,95
"109610","M145840","M145938",-0.825868131696583,94
"109611","M145840","M145939",-10.7900569238772,94
"109612","M145840","M145940",-14.999233526708,95
"109613","M145840","M145941",-10.3421710277617,95
"109614","M145840","M145942",-6.0170154749653,94
"109615","M145840","M145943",-13.4819326900129,94
"109616","M145840","M145944",-12.0020486077997,94
"109617","M145840","M145945",-16.6171436212558,95
"109618","M145840","M145946",-23.7483297349394,95
"109619","M145840","M145947",-9.53790714020787,93
"109620","M145840","M145948",-15.619752844742,93
"109621","M145840","M145949",-13.8782444380123,94
"109622","M145840","M145950",-17.8977986111836,93
"109623","M145840","M145951",-17.1786762616104,95
"109624","M145840","M145952",-13.0596656091247,94
"109625","M145840","M145953",-16.3647681938021,95
"109626","M145840","M145954",-22.8893659044735,94
"109627","M145840","M145955",-16.2172214529505,95
"109628","M145840","M145956",-4.29166124491227,94
"109629","M145840","M145957",-11.214662522463,94
"109630","M145840","M145958",-9.02035689122667,94
"109631","M145840","M145959",-10.2538169096212,94
"109632","M145840","M145960",-17.0915002245457,92
"109633","M145840","M145961",-8.7118342251764,93
"109634","M145840","M145962",-11.7305140927366,94
"109635","M145840","M145963",-17.0743886630202,95
"109636","M145840","M145964",-5.82410968138063,94
"109637","M145840","M145965",-16.1052268348372,82
"109638","M145840","M145966",-15.1395700289055,95
"109639","M145840","M145967",-18.0857320350019,95
"109640","M145840","M145968",-18.5205505571034,95
"109641","M145840","M145969",-10.4788530259371,83
"109642","M145840","M145970",-10.1473660532451,82
"109643","M145840","M145971",-9.87798945317138,95
"109644","M145840","M145972",-14.6903097049955,91
"109645","M145840","M145973",-14.9405920807948,92
"109646","M145840","M145974",-13.4218389767948,95
"109647","M145840","M145975",-18.1397343912328,94
"109648","M145840","M145976",-14.7504647112104,92
"109649","M145841","M145842",-10.5072767563682,95
"109650","M145841","M145843",14.1162879560063,95
"109651","M145841","M145844",3.79287741249394,94
"109652","M145841","M145845",-14.9504286506967,95
"109653","M145841","M145846",9.39543001946995,95
"109654","M145841","M145847",-1.62389513699013,95
"109655","M145841","M145848",2.60867908883638,95
"109656","M145841","M145849",0.411172767704164,94
"109657","M145841","M145850",-13.9025260077011,95
"109658","M145841","M145851",-11.0018190750647,95
"109659","M145841","M145852",-25.3438315766966,95
"109660","M145841","M145853",-14.3880282043275,95
"109661","M145841","M145854",10.7463163053241,94
"109662","M145841","M145855",-21.8833621692649,95
"109663","M145841","M145856",-27.6580314219098,95
"109664","M145841","M145857",-2.77360894973745,94
"109665","M145841","M145858",-11.8544003389752,95
"109666","M145841","M145859",-3.71648817672149,95
"109667","M145841","M145860",-20.1514223756768,94
"109668","M145841","M145861",6.64300586210265,95
"109669","M145841","M145862",-20.535207229563,95
"109670","M145841","M145863",-18.3380309428824,94
"109671","M145841","M145864",-11.3603681260052,93
"109672","M145841","M145865",-13.5241799212143,95
"109673","M145841","M145866",-14.2875611160713,94
"109674","M145841","M145867",-3.17234758574552,95
"109675","M145841","M145868",-4.75231590722663,95
"109676","M145841","M145869",-17.5701965862626,95
"109677","M145841","M145870",-2.71599082635411,95
"109678","M145841","M145871",-9.37940738129357,94
"109679","M145841","M145872",-8.54656649719305,95
"109680","M145841","M145873",-19.4614924675954,91
"109681","M145841","M145874",-15.8529858402454,94
"109682","M145841","M145875",-22.3826658288762,95
"109683","M145841","M145876",-13.6962042348585,95
"109684","M145841","M145877",-14.7875994767186,95
"109685","M145841","M145878",-21.0272451896892,95
"109686","M145841","M145879",-17.0185274260644,95
"109687","M145841","M145880",-10.4126800725756,95
"109688","M145841","M145881",-2.96930626864481,95
"109689","M145841","M145882",-7.59228950500868,95
"109690","M145841","M145883",-13.5102704400055,95
"109691","M145841","M145884",-18.3358847875491,93
"109692","M145841","M145885",-10.6827587452466,94
"109693","M145841","M145886",-12.4059830367254,94
"109694","M145841","M145887",-15.9975328986925,95
"109695","M145841","M145888",-20.2866060670892,93
"109696","M145841","M145889",-15.2315524475849,95
"109697","M145841","M145890",-13.9776381338575,95
"109698","M145841","M145891",-11.0151811607212,94
"109699","M145841","M145892",-21.207547701926,95
"109700","M145841","M145893",-19.3134011064324,95
"109701","M145841","M145894",-10.9106696099472,94
"109702","M145841","M145895",-16.0549159896439,95
"109703","M145841","M145896",-10.8593866041233,93
"109704","M145841","M145897",-8.87422087918676,95
"109705","M145841","M145898",-24.417458125511,95
"109706","M145841","M145899",-17.7030682199446,94
"109707","M145841","M145900",-15.7380695769781,95
"109708","M145841","M145901",-22.2619310312881,95
"109709","M145841","M145902",-10.39441925438,93
"109710","M145841","M145903",-17.2102997779952,95
"109711","M145841","M145904",-5.01187379491302,94
"109712","M145841","M145905",-12.1407825206044,95
"109713","M145841","M145906",-9.42020062966924,95
"109714","M145841","M145907",-9.21377972081933,95
"109715","M145841","M145908",-17.9990811703338,94
"109716","M145841","M145909",1.91596486854171,95
"109717","M145841","M145910",-16.773943774659,94
"109718","M145841","M145911",-11.1056651851214,93
"109719","M145841","M145912",-12.4886124009744,94
"109720","M145841","M145913",-13.3818020931108,95
"109721","M145841","M145914",-11.3963771581775,95
"109722","M145841","M145915",-14.3023299333777,95
"109723","M145841","M145916",-7.09056391688141,95
"109724","M145841","M145917",-5.09425332326635,95
"109725","M145841","M145918",-15.8200512716472,95
"109726","M145841","M145919",-11.5514077528476,86
"109727","M145841","M145920",-20.7471962718416,94
"109728","M145841","M145921",-21.4492104662207,93
"109729","M145841","M145922",-4.70086532032605,95
"109730","M145841","M145923",-16.0774471774553,94
"109731","M145841","M145924",-14.8739523816413,95
"109732","M145841","M145925",-12.0618115508931,95
"109733","M145841","M145926",-13.2815249587329,95
"109734","M145841","M145927",-12.6487352975519,95
"109735","M145841","M145928",-18.3982301097986,94
"109736","M145841","M145929",-27.356346089438,93
"109737","M145841","M145930",-18.3546846193982,94
"109738","M145841","M145931",-15.2343044650809,94
"109739","M145841","M145932",-14.3734414931889,95
"109740","M145841","M145933",-10.446548488657,92
"109741","M145841","M145934",-10.9811288829333,95
"109742","M145841","M145935",-13.8240160575752,95
"109743","M145841","M145936",-15.7912131510069,95
"109744","M145841","M145937",-13.5787917032539,95
"109745","M145841","M145938",-5.38785483324093,94
"109746","M145841","M145939",-4.36578152634512,94
"109747","M145841","M145940",-22.1692641338886,95
"109748","M145841","M145941",-9.83003384717926,95
"109749","M145841","M145942",-15.9783477009634,94
"109750","M145841","M145943",-9.28278944294476,94
"109751","M145841","M145944",-17.7391687699205,94
"109752","M145841","M145945",-22.8281921452958,95
"109753","M145841","M145946",-24.5211735212573,95
"109754","M145841","M145947",-9.10832790566688,93
"109755","M145841","M145948",-17.2318000270572,93
"109756","M145841","M145949",-18.0148846755146,94
"109757","M145841","M145950",-12.86817737339,93
"109758","M145841","M145951",3.28493585679657,95
"109759","M145841","M145952",-14.4321871825664,94
"109760","M145841","M145953",-18.2709262143758,95
"109761","M145841","M145954",-10.525461939308,94
"109762","M145841","M145955",-3.43929271705152,95
"109763","M145841","M145956",-19.7862446257952,94
"109764","M145841","M145957",-14.6740402189525,94
"109765","M145841","M145958",-4.74765256757004,94
"109766","M145841","M145959",-6.83562269759083,94
"109767","M145841","M145960",-13.775865115462,92
"109768","M145841","M145961",-14.2815368037291,93
"109769","M145841","M145962",-10.2044724332372,94
"109770","M145841","M145963",-15.9423090840277,95
"109771","M145841","M145964",-5.49595426644776,94
"109772","M145841","M145965",-10.2699268121818,82
"109773","M145841","M145966",-15.0041198446478,95
"109774","M145841","M145967",-2.57917467456488,95
"109775","M145841","M145968",-16.3943358131133,95
"109776","M145841","M145969",-12.8906476944124,83
"109777","M145841","M145970",-15.3195046831935,82
"109778","M145841","M145971",-15.9782547236426,95
"109779","M145841","M145972",-17.3965354433337,91
"109780","M145841","M145973",-14.0072788592919,92
"109781","M145841","M145974",-15.2062707696641,95
"109782","M145841","M145975",-14.0941435878346,94
"109783","M145841","M145976",-13.452067382212,92
"109784","M145842","M145843",1.11916357832258,95
"109785","M145842","M145844",1.14475951392217,94
"109786","M145842","M145845",-9.08403947510881,95
"109787","M145842","M145846",-10.3912751538767,95
"109788","M145842","M145847",-21.435500907264,95
"109789","M145842","M145848",-0.95803369505985,95
"109790","M145842","M145849",-1.05998098176482,94
"109791","M145842","M145850",-15.2413807719982,95
"109792","M145842","M145851",-15.0125406410178,95
"109793","M145842","M145852",0.568410878822,95
"109794","M145842","M145853",-9.16234450025293,95
"109795","M145842","M145854",6.82543767169833,94
"109796","M145842","M145855",-7.47336121443105,95
"109797","M145842","M145856",-27.9716969449264,95
"109798","M145842","M145857",-1.0013764199964,94
"109799","M145842","M145858",-14.1427727427906,95
"109800","M145842","M145859",12.7032820973764,95
"109801","M145842","M145860",-20.9155493581857,94
"109802","M145842","M145861",0.816863673851252,95
"109803","M145842","M145862",-7.32581548882331,95
"109804","M145842","M145863",-15.5389467106802,94
"109805","M145842","M145864",-8.10427394309538,93
"109806","M145842","M145865",-8.97409301322081,95
